Date,Strategy,VT,VOO,SPMO,QQQ
2019-01-30,112115.69169924682,105358.72003212526,108712.09173997372,118610.17011974627,117944.86553091383
2019-01-31,114063.65730849643,105882.4782711676,109616.82981750046,119553.40985994805,119708.37760825359
2019-02-01,114155.92259514757,105897.15957029151,109709.41246579186,119160.13648282773,119202.29985959019
2019-02-04,114751.89336029699,106450.85066127994,110490.5476543183,120340.18592374855,120681.1666958938
2019-02-05,114680.96344473636,107184.18824698162,110980.38534478664,121234.68359710809,121747.38448312526
2019-02-06,114647.00438287467,106734.72817387711,110843.4062468343,121023.11195953608,121383.58691109889
2019-02-07,115111.85825747078,105701.33981285653,109757.43108074807,119708.79935575525,119753.39736821351
2019-02-08,115677.96076036117,105506.41651903109,109898.54576334004,119594.49255391207,119987.22199143667
2019-02-11,115822.35053061623,105506.12356251867,109955.77466843388,119739.7606692381,119872.45003812075
2019-02-12,115822.21181048635,106793.38970878569,111376.97954242915,121782.44468718927,121642.95559680821
2019-02-13,116205.82683225788,106838.07111196096,111712.29755654796,122203.4076082118,121727.38291264263
2019-02-14,116471.86734089024,106822.76638550115,111464.99817370338,122202.6803276022,121875.79289706709
2019-02-15,116997.10457528956,107990.29198945206,112691.94560741475,123538.25434206123,122387.03493678695
2019-02-18,116997.18994685462,107990.29198945206,112691.94560741475,123538.25434206123,122387.03493678695
2019-02-19,117094.33536801497,108259.47301182848,112886.0468689373,123531.0501435633,122627.95941408373
2019-02-20,116878.3663049283,108663.41911871968,113146.34117523674,123595.17913503275,122605.63650489607
2019-02-21,117298.19888960534,108258.87180488039,112735.66254291266,123237.68600825254,122156.50617734459
2019-02-22,118019.46603435124,108947.30216296743,113410.9058734153,124436.99948611524,123058.9774848792
2019-02-25,116840.79029483192,109231.45220905634,113578.49485112316,124598.40972705059,123506.15205813342
2019-02-26,117435.89159025371,109350.92609616756,113494.49045542287,124759.83149063397,123633.22416243998
2019-02-27,116918.81224659177,109215.90415342664,113437.00424366801,124470.42981621285,123554.02305195598
2019-02-28,117558.40991856735,108856.25805854899,113171.99915862389,124239.41128951713,123268.49685815314
2019-03-01,118081.41529110486,109409.88671592696,113948.71520557361,125211.6612129831,124121.13938183029
2019-03-04,118179.62767769634,109080.19764398542,113511.6418571624,124270.38320999354,124141.48097620683
2019-03-05,118636.71419432682,109229.63239869133,113379.08357855509,124340.98636141814,124233.01102205754
2019-03-06,118291.56301887815,108570.59535866721,112655.03097830946,123393.22929272901,123527.77437219862
2019-03-07,118197.0016297599,107417.5080739838,111750.04801937404,122078.97044590961,122011.6523952413
2019-03-08,118325.60795170128,107132.75110204099,111524.81216294818,121835.0239865784,121825.75032380555
2019-03-11,119483.89802550503,108569.69095681857,113148.99058360429,123828.8624994608,124357.10059181912
2019-03-12,120177.82145139166,108838.85251290826,113550.51433636181,124071.3425674769,125038.93841113613
2019-03-13,120482.98720000403,109467.35968093073,114322.83938611641,125189.50877977439,125976.86929800535
2019-03-14,120947.79447559708,109332.32164512856,114282.97604015344,125140.15048387056,125762.49721965822
2019-03-15,121315.90511288839,110185.38895788821,114838.99317865566,125901.49274214369,126928.04040162792
2019-03-18,120445.07303148015,110679.14056007996,115249.36225690764,126290.90881005475,127229.17538509023
2019-03-19,120056.28152872117,110693.767474047,115284.49393455917,126664.08921852341,127655.67373594364
2019-03-20,120491.87873006999,110513.79236391399,114873.8823956302,126780.38091160847,128160.60352502773
2019-03-21,122393.68519598272,111172.25214009106,116185.37651848752,128288.28635648802,130161.88021687408
2019-03-22,121788.77732530961,108911.27774591216,113979.1979819282,126466.76314661127,127303.49605802853
2019-03-25,122385.6206427249,108882.39974793649,113876.97607043566,126791.10723652346,127060.18288249565
2019-03-26,123090.5166523645,109528.35719727409,114697.98938711773,127099.23037170572,127650.61081109222
2019-03-27,122293.34869125005,109122.30987674072,114165.21256580975,126350.717300996,126830.18531627812
2019-03-28,122467.03291996584,109422.56170926182,114608.96093949571,126821.3714047832,127121.33294797012
2019-03-29,122614.989726341,110008.39219316898,115345.64320800288,127721.25410864268,128082.21798997858
2019-04-01,122197.7233359651,111420.7919914418,116672.68162452325,128517.03530150978,129777.042559634
2019-04-02,122571.07229016186,111405.46261236035,116712.48847960446,128578.04414595253,130267.63619191719
2019-04-03,122399.06818794104,111871.06343197115,116929.82842527326,128661.8172273369,131014.76094561529
2019-04-04,121230.47191644936,112021.05795301253,117209.35305307056,127978.29478551904,130963.89029016567
2019-04-05,121713.53150730378,112471.56832204679,117772.93094449892,128553.01068094472,131639.69696430932
2019-04-08,121602.67875277913,112606.48748638165,117874.86099938881,128581.4643833724,131973.52484823912
2019-04-09,121243.53346373481,112005.07849894917,117248.88784813254,128245.84828462556,131509.39423609088
2019-04-10,121953.04014994917,112470.6314121804,117652.65986822812,128644.95935980167,132213.6887045068
2019-04-11,121847.3339690081,112274.97019254921,117630.33320186155,128215.07664550842,131899.13126229553
2019-04-12,121711.65239006492,113071.11136585922,118424.69920898689,127781.90478280875,132468.08176678096
2019-04-15,121746.45892935566,112890.50895126097,118344.6680940071,128109.50626110281,132488.37474465522
2019-04-16,119630.88115417227,113145.68736201322,118428.87604974286,126879.83756383929,132943.35030736422
2019-04-17,117418.9523376997,113010.10457700274,118140.22555316215,125347.85636975912,133405.35743191012
2019-04-18,118319.81514432632,113099.96076102061,118362.00431488296,125883.5243862102,133575.3177812699
2019-04-22,118361.87434379282,112994.44426996903,118477.29282560453,126191.60638573878,133951.8493381236
2019-04-23,119322.38646304686,113715.44660973838,119497.99157625462,127484.72784272836,135653.52083636165
2019-04-24,119539.00501313643,113099.01861456512,119262.57837150656,127529.5221580647,135224.99930314464
2019-04-25,119422.7827169931,113023.52839898349,119218.08612091707,127652.2988208365,135772.47652105117
2019-04-26,120072.54911105549,113564.24020833916,119763.90905241012,128594.27935041965,135892.5177203043
2019-04-29,119662.73949424393,113714.18357750596,119914.65888004599,128235.92642124393,136155.05056860828
2019-04-30,120359.68690445845,113819.09502190966,119990.02267284376,129025.14264374206,135099.56965280024
2019-05-01,118768.84137041126,113082.38946029873,119115.41323613239,127954.81117169056,134663.9971323777
2019-05-02,119607.777777269,112916.78562937892,118880.04743031958,127924.79349998891,134078.69877775564
2019-05-03,120730.03578453253,113998.50835357003,120007.30754312429,129208.12240586728,136214.83456947922
2019-05-06,120094.34758519575,113201.71903749561,119532.24414214576,128927.78299074352,135380.27015450812
2019-05-07,117911.98327603826,111322.89063744035,117596.89767970206,126976.54148181758,132743.34978299655
2019-05-08,118099.39214256797,111307.53606149917,117365.94037767887,126962.8251906992,132407.45780369718
2019-05-09,116890.84138239459,110661.04936676861,117006.27910263283,126734.46722086694,131694.03031596047
2019-05-10,117913.46765323369,111201.75271026371,117552.06044880259,127348.110648695,131856.83247631902
2019-05-13,116676.9856842222,108406.28540182681,114671.31044815271,125465.208910281,127282.40357193047
2019-05-14,117414.68569629738,109533.0427115538,115665.41883955042,126267.35489423548,128677.61132365874
2019-05-15,117987.20649697835,110043.70056786132,116348.80536653216,127023.9961358966,130493.11971066066
2019-05-16,118581.83786789096,110854.90191862416,117413.90353550285,128518.57636540504,131802.7834203526
2019-05-17,117984.92494233229,109967.94976027824,116703.59704291336,128290.23070772842,130455.4186941629
2019-05-20,116358.23572921951,109351.53646846373,115908.97605455635,127769.36053896467,128253.24979651731
2019-05-21,116986.29594073274,110312.97838207155,116889.76994371807,128525.98825100172,129591.41333133049
2019-05-22,117048.81333689601,109816.76884516564,116570.05700327571,129068.0841623671,129013.43920948205
2019-05-23,116589.27134587764,108584.21190529922,115207.29312119835,127783.3596690603,127039.24362403971
2019-05-24,116806.33076973203,109079.82412864613,115406.89033121086,128078.38624012032,126974.18477341667
2019-05-27,116814.80750752141,109079.82412864613,115406.89033121086,128078.38624012032,126974.18477341667
2019-05-28,116642.44625126148,108222.96826145332,114372.59034610513,127421.01341452455,126495.90217968327
2019-05-29,116169.53097099843,107681.68180164287,113586.80389993792,126237.08056866088,125454.92133827205
2019-05-30,117273.11617510844,108057.05963995916,113901.81277511928,126847.42611227738,125981.05579886572
2019-05-31,116609.34097638514,107019.894937968,112379.30828963606,125813.00053318669,123971.40244149909
2019-06-03,116374.44006400948,107184.89122103628,112046.29639791635,124859.91889262,121242.32099492663
2019-06-04,117303.95392408007,109017.89428045167,114509.47610015776,126851.66784657235,124653.18287489541
2019-06-05,117948.8150767565,109393.25760528969,115476.9454817732,128872.65867939088,125578.14305987541
2019-06-06,118209.33808257982,109903.87467745329,116226.89997141402,129557.70000882166,126574.35412049695
2019-06-07,118705.42438968919,111015.53664883612,117385.21068755607,131022.85296104937,129016.39238058554
2019-06-10,119002.05178057346,111481.0989049862,117935.43685037225,131269.11233300803,130518.27790080468
2019-06-11,119119.81985150321,111796.35273855223,117913.09584309088,130845.811566432,130695.23768363116
2019-06-12,119267.32281239654,111255.03824229752,117691.0235516417,130949.02544824543,129939.25711600119
2019-06-13,119155.39740994325,111570.31746066963,118214.61103959837,130811.72302185734,130707.4304094668
2019-06-14,118833.82387290316,111044.09736619072,118036.97049124487,131025.48718769065,130150.86869746869
2019-06-17,118590.89083784194,111196.67127438224,118143.33755146238,131180.70695960274,130933.32808982304
2019-06-18,120044.89057327136,112558.93136423046,119319.37120184742,131891.726310849,132833.92308955666
2019-06-19,121071.30958657351,113088.49455510463,119634.34536958391,133099.9807265852,133331.39764299002
2019-06-20,121767.84912779211,114193.3533011856,120748.25351644524,134123.054391443,134569.59737648914
2019-06-21,120678.26747673063,113784.27227861196,120606.08062056376,133699.71643030236,134369.10814900108
2019-06-24,120888.13583471657,113738.54560288394,120450.60131665965,133630.40662036015,134372.3207441162
2019-06-25,119519.1313696454,112754.14790122253,119260.96915144025,132311.54608850856,132065.76395897008
2019-06-26,119066.55264833842,112814.39536397238,119145.41950622325,131106.90349999667,132678.5603050291
2019-06-27,120115.81023691999,113313.67544952325,119562.85471994524,131699.9149182147,133184.2853916589
2019-06-28,121196.46788362162,113828.10275521775,120223.02275216626,131868.76566869934,133354.52145258157
2019-07-01,122277.52404852405,114811.85762683648,121244.52859064752,132915.20590423484,135152.11180285772
2019-07-02,123656.3535375054,114978.05529360764,121596.85227017272,133713.71746990577,135686.3232336937
2019-07-03,125188.20569123665,115719.5626609193,122529.11509642717,135203.83764525785,136705.94183432392
2019-07-04,125188.35326438988,115719.5626609193,122529.11509642717,135203.83764525785,136705.94183432392
2019-07-05,125233.30093760154,115265.05139292293,122372.84292188745,134716.897721059,136426.47898385316
2019-07-08,124699.31794839284,114719.74997807301,121761.47621762339,134588.91414735932,135469.00409387806
2019-07-09,125507.1689261307,114537.76706511801,121913.01446763123,135119.86219849825,136145.96326370083
2019-07-10,125135.1868252248,115097.53728208778,122479.4548957202,136123.83880944492,137500.95142757086
2019-07-11,124778.39568590016,115157.8030617943,122724.72620882699,135972.9724071944,137399.9331462141
2019-07-12,124969.80105472957,115551.09497367874,123326.85210091047,136056.9355771647,138191.04015264823
2019-07-15,125237.69948246663,115581.04675476911,123357.91996600511,136242.13478233572,138632.4845234083
2019-07-16,124810.56167605397,115187.08981373008,122956.24711812455,135794.34867078724,137917.6336335286
2019-07-17,124774.86199691416,114641.81246635823,122126.30831722089,135552.14437044115,137238.56078822786
2019-07-18,126344.44890238656,115110.76915203524,122572.29216224088,135858.05404163525,137394.48355053965
2019-07-19,124756.38932896698,114656.28544543468,121916.32042483916,134483.77704362007,136387.0852029178
2019-07-22,125430.1234889081,114777.10896491069,122210.62204968605,134672.2192431942,137470.80256219252
2019-07-23,125048.03522468108,115518.56359466995,123049.21176224289,134841.04958688424,138368.94611740994
2019-07-24,125217.14394546853,115896.66997028368,123615.68180928013,135003.3593393915,139338.39039183172
2019-07-25,125497.55998376237,115063.73652656065,123013.20910327489,134359.93557109596,138017.0435743553
2019-07-26,127100.3895598109,115638.70207785512,123891.99311304532,135210.54597123765,139436.09857827288
2019-07-29,127210.2815040308,115532.41642718345,123668.73031820724,135134.6781748246,138956.84739379186
2019-07-30,127306.56792396896,114866.03837871458,123369.71086862343,134370.5600652942,138356.29843119645
2019-07-31,129786.39645090462,113821.14936726191,121973.14583365642,132986.65366932223,136442.6736036576
2019-08-01,131554.16151834338,112912.54113330081,120951.37876559945,132555.30207995302,135763.67165066558
2019-08-02,130749.03899066603,111867.68985879833,120067.8895478158,132326.18435131456,133764.49049160315
2019-08-05,128858.42510828907,108748.91701620835,116529.93396198782,128182.69598070711,129039.27336067447
2019-08-06,130240.59365048895,109959.70538070552,118028.79512595889,130302.1713419029,130843.67778035472
2019-08-07,131978.23004385162,110277.28751949724,118108.95245517614,130823.3213212483,131549.12977602828
2019-08-08,133246.18943376973,111987.55836779099,120410.82916027485,132910.1515354557,134409.5700331422
2019-08-09,133964.63933612307,111124.40343498497,119571.97147826068,132553.80765257432,133145.4468334406
2019-08-12,133038.9588922956,109958.4840787573,118170.9964041929,131130.88293799257,131617.3296143397
2019-08-13,134805.31214208144,111350.84437091691,119999.9594340343,132650.13476944077,134499.16706471183
2019-08-14,132168.5762447816,108095.88854048774,116390.67489275627,129335.31466169548,130480.657067845
2019-08-15,132724.53977905898,108489.18045554795,116756.34276245815,129513.92982242974,130329.76046902363
2019-08-16,134643.86005648342,109987.5002784128,118464.88184571914,131075.59107095827,132419.46568682988
2019-08-19,135298.9853183928,110925.76707666155,119919.12195950773,132187.05664731187,134523.41003112894
2019-08-20,135140.79844779085,110319.91084301381,118991.04395679872,131250.13350510053,133480.55237172864
2019-08-21,136894.44718224948,111243.02969244319,119954.52336977763,132342.04483864535,134663.98526155297
2019-08-22,137087.10624650412,111015.65390354756,119909.75558167217,132214.01974863233,134227.69018213617
2019-08-23,134419.42645622173,108729.54787706907,116835.83651128579,129476.71650272798,129981.05590120425
2019-08-26,136349.37855836528,109788.9054811275,118129.44688303118,130813.20001767132,131942.21868505422
2019-08-27,136363.46329808375,109440.44886600361,117665.34525058555,130743.89886207407,131662.92075505346
2019-08-28,136721.94217867713,110000.19867130011,118481.6094850041,131203.0621935822,132132.80220390408
2019-08-29,136935.86397918084,111226.04142371027,120020.56720082472,132506.88339953776,134151.00947477596
2019-08-30,136503.19223157474,111422.4994058023,119971.3341518772,132460.48552406207,133828.841406361
2019-09-02,136503.26783635415,111422.4994058023,119971.3341518772,132460.48552406207,133828.841406361
2019-09-03,135834.9558250972,110831.87129669783,119306.51152368756,132466.18780335385,132529.20526441085
2019-09-04,136927.7685116481,112193.8750180154,120582.24775176834,133062.25016362348,134440.33971626882
2019-09-05,136825.46576844488,113465.10897192973,122174.76637194853,133984.44481229424,136900.79581368275
2019-09-06,137121.33176754715,113661.55854810073,122263.81754531649,133977.15690842975,136764.18230945963
2019-09-09,132090.92003678842,113752.07752435886,122294.90031277816,132534.7922312688,136477.66035287722
2019-09-10,127490.12986053296,113797.165577297,122321.52508000995,131457.69550057012,136084.20414447837
2019-09-11,127768.75530616511,114599.11570501963,123200.21608666834,131815.7116718023,137360.2089360455
2019-09-12,128658.81579550258,115113.45184102403,123561.47000426993,132401.96060388582,137929.85507358616
2019-09-13,127263.06377614009,115340.20288734966,123530.04982045332,132172.89663609923,137436.4934773617
2019-09-16,127174.93839246158,114916.07770089527,123123.93941663597,131748.11959825616,136821.84340646726
2019-09-17,130418.10373457745,115142.77502372528,123458.39193639853,132653.97864402173,137477.14583773044
2019-09-18,130339.67893309203,115051.59597476695,123534.07459249863,132659.71965833343,137418.98692746655
2019-09-19,130838.89405751503,115126.98798003412,123507.18790870885,132958.95514131806,137646.17981548788
2019-09-20,130115.7332234485,114748.24449495897,122846.7990696029,132746.1669609915,136189.72602792768
2019-09-23,130059.28381797884,114717.67059979924,122931.36776777945,132856.71594342528,136248.66189766416
2019-09-24,129224.59073246495,113963.74223231415,121914.11751688042,132499.2017836893,134438.98777117554
2019-09-25,129638.8646373795,114207.04360258121,122658.98708684325,132848.5505080926,135946.2879492025
2019-09-26,129435.35830219416,114252.34091518124,122417.25677527516,133315.76236573973,135444.810438023
2019-09-27,126776.49847396178,113536.56015129114,121731.29517168323,131910.99666411002,133763.834807024
2019-09-30,126956.95770786089,113947.26287839538,122331.79126209256,132852.7625246941,135035.20055114027
2019-10-01,126184.6242129135,112729.056443339,120861.42390521937,131519.95544459205,133933.31384416067
2019-10-02,125542.75163591454,110871.44011162521,118732.20470601802,129385.49220625422,131630.51807080585
2019-10-03,126694.70704437818,111723.64126177561,119673.33820493688,130487.57896902962,133073.41220052683
2019-10-04,128246.96499063619,112910.77087816501,121331.61446275571,132600.8539400387,135030.91592728274
2019-10-07,128341.03792794494,112545.1381358533,120811.53389688693,131994.66970408434,134622.39990517125
2019-10-08,128121.30969513526,111068.09434233123,118937.82359910606,130164.5423534051,132605.62833378778
2019-10-09,128731.03212153174,111996.43794697686,120044.79665133466,131577.50829131153,133898.27821243752
2019-10-10,129255.54951044274,112772.53150401179,120860.4179274987,131838.49811002403,134933.67320132843
2019-10-11,128843.83204911469,114279.34382998568,122119.80372874113,132132.2146319026,136669.55615082703
2019-10-14,129142.07631952268,113989.76480938736,122007.61012746203,131787.80754836483,136654.1700981953
2019-10-15,129832.7595376829,115176.90479755608,123186.31380109787,131989.95640263375,138389.96645584612
2019-10-16,128386.59352038495,115115.6797484271,122993.4113588126,131871.3268294459,138045.77564224906
2019-10-17,129132.07525974195,115435.07191433675,123324.9286722732,132125.80429516328,138409.21756462735
2019-10-18,128486.59424779066,115084.61450903508,122818.2925214319,131974.51365292276,137078.69638175066
2019-10-21,129783.2700371453,115891.11024911552,123674.28010103651,132255.1193278226,138292.64494140627
2019-10-22,126979.50210099803,115571.13230224335,123239.36123282844,130618.20523619119,137190.863423882
2019-10-23,126785.41864751116,115905.67948869694,123602.25448799074,130663.21518175928,137454.22675394025
2019-10-24,130078.29045343523,116148.89499619983,123803.8304111981,131693.18339033812,138789.67359234573
2019-10-25,130495.04679619217,116590.08705535515,124319.10781840578,131335.75186050453,139896.39837275603
2019-10-28,131559.9855406978,117213.89553221209,125040.6320460769,131511.69427490223,141274.68426583082
2019-10-29,131930.87613046597,117107.01506965674,124959.79147121815,131851.16449610313,140180.0674203787
2019-10-30,130257.6807237017,117472.05811371896,125398.91457423591,132805.87939538446,140857.9083746167
2019-10-31,127522.1570045178,117121.56404928933,124995.32960955799,132477.91217347982,140921.14863212875
2019-11-01,127804.84146038271,118278.17435565552,126182.99481532838,132192.4024558497,142199.3030166362
2019-11-04,126524.34064727987,118841.11944934465,126684.80958197406,130938.42232475991,143077.31472432814
2019-11-05,125182.07553803433,118856.02841867995,126523.33646368497,129955.9823034335,143154.75655004208
2019-11-06,126070.56045395494,118840.45945555354,126590.41368607701,130822.33513544232,142831.9903873141
2019-11-07,124432.3086219302,119220.67747228565,127038.46974448577,130631.7692754761,143309.6931872699
2019-11-08,124264.84638750505,119311.68670063808,127347.5667536177,130984.36726303559,143880.2744418891
2019-11-11,123690.207810205,119006.88422473978,127100.93735591718,130934.52599742102,143686.20696468122
2019-11-12,123239.41907411299,119097.90679060837,127351.75928769732,131512.85158232326,144099.54937210085
2019-11-13,124881.32979993583,118884.4593699691,127405.38665182101,132820.88074866915,144134.17181344237
2019-11-14,125443.46880848172,118914.61984400105,127575.54705874604,132957.51973387707,144018.66803042358
2019-11-15,126341.79946522028,119751.49986747836,128525.64114670908,133332.97126741725,145075.18928233287
2019-11-18,126695.6808809464,119796.84334561539,128606.17885416509,133705.22108090657,145188.3743372279
2019-11-19,126489.03267388302,119826.94802753069,128543.24154407423,134247.5508555866,145401.6163018572
2019-11-20,126414.82997220481,119232.92329044518,128090.38398859352,134266.35157236084,144528.60730062306
2019-11-21,124662.20973689588,119095.59183533539,127893.0391093152,133303.6554652673,144205.89232967029
2019-11-22,124177.41491267447,119354.00944162525,128175.21961487192,133122.90713963538,144297.63839139367
2019-11-25,124544.75516903607,120267.03966001584,129147.73770708736,133727.41068338888,146004.4113738721
2019-11-26,125405.24695686344,120373.28126892172,129407.51473795417,135045.18974892647,146281.96412146604
2019-11-27,125704.42243024071,120860.05550009928,130016.96234161995,135440.19661205748,147302.64888726445
2019-11-28,125704.46359615617,120860.05550009928,130016.96234161995,135440.19661205748,147302.64888726445
2019-11-29,124900.69401116617,120113.8275756412,129519.2886693953,135069.73668772096,146629.76128936675
2019-12-02,123561.17098701518,119261.06886877811,128465.82434822667,133877.98230756356,145127.9600624719
2019-12-03,122990.64476808268,118636.66207520169,127564.7661343827,133729.95979223485,143990.62707957433
2019-12-04,124241.59282942282,119534.41444245489,128380.36418285458,134347.53520785656,144718.3678814408
2019-12-05,124991.41145323312,119640.60330817403,128617.76929174477,134294.387840494,145003.03807489414
2019-12-06,125809.70287721645,120705.80728168554,129760.55629147822,134898.85558813802,146552.491450408
2019-12-09,125409.01279000341,120294.49680502906,129365.9466021149,134613.40069171402,145886.79620459702
2019-12-10,125547.418737555,120187.64286929416,129244.7666551396,134370.49025192123,145764.16226101771
2019-12-11,126813.36349962892,120704.80175335177,129580.76435874848,134598.70168437768,146534.70649094667
2019-12-12,127442.26349888298,121815.69127960247,130719.04948155244,135072.29432004373,147626.79388647695
2019-12-13,127928.19711123331,122028.43079751037,130768.22146447224,135810.88846397915,148111.54049542526
2019-12-16,129062.1091439051,123063.16131688278,131691.3778028266,136503.62941768303,149596.5308818964
2019-12-17,129311.42080764507,123017.14612479825,131718.10232092268,136300.01756743083,149681.10230714947
2019-12-18,129178.33375667848,123062.47786733611,131726.89096340668,136279.5686098499,149794.2430902904
2019-12-19,129670.84031662169,123381.78238498297,132273.55719609174,137031.16704797992,150729.02154053157
2019-12-20,130796.16714915824,123746.74496389447,132945.69708688938,138109.97266581337,151335.20452238488
2019-12-23,130127.7140650805,123916.6513701952,133075.65989756046,137566.95917713444,151733.54224578524
2019-12-24,130421.57443292007,123870.28994103297,133075.50164518712,137766.56986252818,151811.07556636084
2019-12-25,130421.64347057384,123870.28994103297,133075.50164518712,137766.56986252818,151811.07556636084
2019-12-26,130888.49606055049,124437.42967230706,133755.46713810542,137946.50068742307,153148.88873522368
2019-12-27,130883.41519235334,124590.41255473577,133755.30807643774,138333.37074363302,153018.77162425558
2019-12-30,130350.28404469468,123853.94114206219,133021.0539709289,137517.7080326557,152015.13297507627
2019-12-31,130606.60077239331,124252.299260225,133363.18142650757,137730.4502330577,152300.31888799233
2020-01-01,130606.69641551157,124252.299260225,133363.18142650757,137730.4502330577,152300.31888799233
2020-01-02,131265.6546990833,125509.56278619218,134542.91206314426,138514.95144731997,154840.98534612602
2020-01-03,129819.8173920606,124374.34213045968,133560.97038720746,138086.93029586558,153422.01403072823
2020-01-06,129557.23283023202,124834.05514825792,134060.76010710583,138188.03820238676,154408.8944216362
2020-01-07,129647.72736028141,124450.32758113112,133691.27003219066,137398.5779515488,154386.19815582412
2020-01-08,130378.90733024833,124956.09376374836,134380.17345498884,138087.76888175524,155544.8698938114
2020-01-09,130959.86735797829,125569.20584751942,135307.80309828382,139499.86212053272,156861.03010989173
2020-01-10,130488.2247091744,125308.11790728554,134920.31702824327,139331.4004849021,156458.84581101523
2020-01-13,131945.16209830082,126197.2674021069,135811.83152716476,140345.87613529025,158261.8765666118
2020-01-14,132368.07402609184,126150.92779870039,135631.54622074805,140062.48438528788,157637.70491159995
2020-01-15,131424.3662065843,126165.8806788262,135933.1647084815,141369.34308737778,157700.92198333534
2020-01-16,132700.66624140364,127070.37651639641,137067.9115063264,142469.18027754073,159210.33480133643
2020-01-17,132762.18128577934,127453.40931266625,137531.63991207906,143358.74946484907,159996.60267007345
2020-01-20,132762.27549071427,127453.40931266625,137531.63991207906,143358.74946484907,159996.60267007345
2020-01-21,132235.15885338737,126640.25780734867,137247.7386041981,143568.14991261487,159923.74848882723
2020-01-22,132726.32505284713,126808.59701563107,137283.56674430871,143997.7253054617,160344.86706094127
2020-01-23,133563.62861561522,126670.21342228958,137418.5142205661,144003.42227704576,160859.06617821916
2020-01-24,131653.6183011539,125673.05150704393,136166.36432979966,143292.89963956652,159504.68051014905
2020-01-27,129394.88307964939,123341.64255455078,134004.51115808112,141941.67435983123,156210.20591909517
2020-01-28,132245.93871915466,124552.83470334877,135454.45274807868,143084.18326396507,158607.25493902757
2020-01-29,131876.22888994444,124429.82795550497,135319.22682205535,142902.6583377808,158863.7580921737
2020-01-30,132237.9581551614,124429.4824339608,135742.42141986432,144278.41163066757,159428.03815733225
2020-01-31,128044.20720602716,122312.81781289204,133310.26899505185,141852.90859081817,156899.66359695536
2020-02-03,130452.24311194076,122987.23990603839,134278.33819399154,143317.35509666472,159268.02176229382
2020-02-04,132972.3115715086,125011.15147292874,136345.36669025078,144982.18136993615,162910.61121733047
2020-02-05,132830.43260660832,126145.67336521464,137885.438388964,144978.08197550272,163446.20974838457
2020-02-06,133194.3292856603,126544.05042656229,138353.65373219262,145716.40501253356,164855.21113620326
2020-02-07,131828.39985251921,125516.20555448502,137650.89842432705,145196.43743247178,164145.17816711994
2020-02-10,132728.55271968,126175.28042005876,138637.02751451638,146585.26702672755,166126.80124684464
2020-02-11,133505.17547471094,126803.66729533643,138889.08455588893,146479.2704607963,166154.14787627562
2020-02-12,134451.3631542006,127585.41889619808,139780.5871226015,146971.1551535036,167770.61319981664
2020-02-13,134735.819598588,127125.02747826875,139645.38798332322,147308.7069017456,167554.55648074974
2020-02-14,134290.45672669634,127216.64719394094,139879.34201944093,148227.6769753492,168032.8625864041
2020-02-17,134299.7586524021,127216.64719394094,139879.34201944093,148227.6769753492,168032.8625864041
2020-02-18,132849.8804219223,126664.23389293782,139496.41742322085,148364.77702867813,168095.9178976668
2020-02-19,135329.03127900208,127338.62328138399,140167.23535796694,148561.02952253082,169705.22143472728
2020-02-20,134548.80956113778,126632.87311831201,139617.64785167837,147952.3995694719,168129.05428638018
2020-02-21,132834.75506623398,125605.0536865566,138171.8449104502,146670.26097520412,164899.3911752103
2020-02-24,129913.21322120534,121295.61343250057,133555.57026906838,142789.6481291385,158541.67622309472
2020-02-25,127635.61253404926,118412.29376863588,129547.29655824037,138981.35381781732,154231.2725661209
2020-02-26,127996.22253917561,118212.60186278464,128975.23412517757,138441.7504417438,155024.53486432784
2020-02-27,125278.57831873557,113841.87776872121,123264.6393088657,131719.6384131344,147264.1389572895
2020-02-28,124969.17466606687,113473.48123372445,122521.42841895146,130076.30617325635,147377.48204250436
2020-03-02,126945.88174671278,116586.1616200388,127984.00265747095,137269.7622002583,154977.94938356205
2020-03-03,126270.32538604883,114331.64761903315,124457.62181860475,133885.35210516653,150009.19076598866
2020-03-04,127833.30791388698,118149.64750909685,129609.43791487401,139863.30022041584,156263.89338603764
2020-03-05,127013.18737867873,114775.67718837541,125272.45726294586,136239.14514818948,151517.09036209187
2020-03-06,126296.74774103294,112751.2291034182,123173.70937924625,134835.6569957855,148960.59920764327
2020-03-09,124317.87865728298,103856.86707937773,113680.27588024572,127417.41314290756,138616.78712054124
2020-03-10,125031.72948835211,108564.2481153299,119506.8842065143,131989.26670382233,146159.67554380605
2020-03-11,123495.60732335881,103196.89214367069,113588.58275592932,126213.61162408467,139795.55249655325
2020-03-12,120626.23166787974,92646.54874031815,102616.36731818136,115510.67118219077,126982.74002117438
2020-03-13,122539.62728338147,100022.10274737136,112190.23798708014,123403.54843205134,137732.03398215276
2020-03-16,119340.36428998847,88383.1061529189,99037.19221516316,104459.02811068895,121240.55396645458
2020-03-17,121372.68672941031,93458.49982296405,105511.72666208506,115121.00213341604,130429.48487900214
2020-03-18,119721.37569932584,87508.55032102409,99751.8256943012,112098.2928522291,126463.39530830971
2020-03-19,119596.09261128724,88367.00905195189,99837.66896948377,111874.23789288267,127221.05862326383
2020-03-20,118145.27755764812,85959.32419175831,95494.0004483262,106263.19004077712,122238.69792340662
2020-03-23,117293.92005207257,83913.11273638328,92566.499768449,102577.25957717432,122325.98057422948
